date,DNB_BRDF_Corrected_NTL,DNB_Lunar_Irradiance,Gap_Filled_DNB_BRDF_Corrected_NTL,Latest_High_Quality_Retrieval,Mandatory_Quality_Flag,QF_Cloud_Mask,Snow_Flag
2012-01-19,0.07493501163078943,0.5,0.07101987825528788,0.10863474940544955,0.003985451727288434,17.75362183116246,0.0
2012-01-20,0.15701874341908925,0.5,0.1397776316948231,0.1632689123207348,0.009922299189338263,88.06912699867456,0.0
2012-01-21,0.2421944490120054,0.5,0.20950791213618097,0.1780077521761994,0.013718269314956755,72.93399013197615,0.0
2012-01-22,0.12273352886647422,0.5,0.13372681422214533,0.6044793924213905,0.0041266387363153665,262.3440645567306,0.0
2012-01-23,,0.5,0.1250668892946553,1.6099861388170686,,746.8708223153574,0.0
2012-01-24,0.28632944636406105,0.5,0.12660276562079098,2.5834359587787237,0.0,708.906072917219,0.0
2012-01-25,0.08059590046201534,0.5,0.12541660241916508,3.5539812556389245,0.0,726.7305409958001,0.0
2012-01-26,0.4212522014080595,0.5,0.22522308303869645,2.8073573658021025,0.0032722609041608854,177.08912258075335,0.0
2012-01-27,,,,,,,
2012-01-28,0.21442388629765088,0.5,0.1615239264096802,3.3432270112094926,0.006798903322093275,275.70545695270096,0.0
2012-01-29,0.03569778908345761,0.5,0.09404417482948557,2.248220801016299,0.0005521366399935159,157.75000996763515,0.0
2012-01-30,0.07855856611340575,0.5,0.07863820528828722,0.3634927892953668,8.079585074756742e-05,65.07674593446845,0.0
2012-01-31,0.24741450033345477,0.5,0.22739716102376392,0.19974751674133642,0.0009027285291398926,55.87260168155698,0.0
2012-02-01,0.2269297209792072,0.5,0.16163736508936427,0.8319051734073073,0.01116575283778969,319.114019061884,0.0
2012-02-02,3.386046511627906,29.900295227251274,0.1189197024783884,1.8380473806499416,0.5116279069767442,703.4033046596434,4.387647825017143e-05
2012-02-03,,40.1,0.11853726542616819,2.8370229283282162,,675.8454912071397,0.0
2012-02-04,0.7666666666666667,54.09735435231485,0.11918108449708405,3.836121913114649,0.5555555555555556,747.5631520554069,0.0
2012-02-05,,72.10030087134301,0.11909474401386916,4.83519692234404,,677.1209954084777,0.0
2012-02-06,1.9374136801272575,96.70086437610483,0.19730344739269,4.022289061242915,0.8436956282745229,59.91980979472929,0.08727187614433231
2012-02-07,1.3892093557181817,135.20453226928052,0.13599463811474602,3.9305637509511135,0.60217806677693,315.1828081527368,0.019588595401931048
2012-02-08,1.8986638038343189,111.2,0.1271228620420606,4.686206065400512,0.7698355609829539,444.04514495957557,0.0023991901086880107
2012-02-09,0.4158807211420997,81.7,0.18339047646085038,3.5444903098989897,0.2678601690562038,138.0979960044124,0.049643256001751714
2012-02-10,,58.90029510548131,0.11874840625004605,3.9455208656533456,,648.9155248093538,0.0
2012-02-11,,42.60028879071295,0.11855500125308707,4.939775668458274,,645.3590004853666,0.0
2012-02-12,0.17351100382062043,30.0,0.12032753789639196,5.818992400325063,0.11158905604939637,642.3139287693397,0.0013256776297833363
2012-02-13,0.2483131861251524,20.400299622608674,0.1505789923295724,5.711133153487302,0.17716140287226875,433.6971826845428,0.11429894368056082
2012-02-14,,13.4,0.11900429140009493,6.479557982471612,,704.036143399881,0.0
2012-02-15,,0.5,0.11872534730770334,7.47384607746918,,549.1039894015348,0.0
2012-02-16,,0.5,0.11869051148650743,8.465444060899136,,697.0927373109319,0.0
2012-02-17,0.3535016927677238,0.5,0.165605642793979,6.876877602969238,0.021491570808386998,529.8059541699121,0.0
2012-02-20,0.09707332056130284,0.5,0.0858631515601387,0.8002471794664673,0.0025968488543247157,443.2900538816126,0.0
2012-02-21,0.15510167886380025,0.5,0.1273644360057268,1.0340764389965842,0.004892325020566093,351.99705577278024,0.0
2012-02-22,0.3986306024813327,0.5,0.3104210406107453,0.46684236926248346,0.019440570845500483,72.16523430459355,0.0
2012-02-23,0.19060355137712742,0.5,0.1719650756773889,0.38226562095503996,0.007029777526770943,71.32809440404242,0.0
2012-02-24,0.1252615560040615,0.5,0.12044601743576992,0.15931887962514632,0.004480452086950836,54.54890624561608,0.0
2012-02-25,0.0647926341567698,0.5,0.09083047588048558,0.3102263892117294,0.00275491624225303,85.04792126310167,0.0
2012-02-26,0.11793882005414752,0.5,0.12635374473584055,0.4808588915084814,0.0027787048337313083,123.20577519417982,0.0
2012-02-27,0.30266245688372745,0.5,0.13564449221462485,1.305840444202922,0.0049222269427356,495.6528623236964,0.0
2012-02-28,0.202124025829342,0.5,0.13276041746097697,1.5561560032481012,0.009884150728486996,435.9744856714457,0.0
2012-02-29,0.170140064743933,0.5,0.15282042790439285,0.5060485120670842,0.005257036934717008,76.14685214453537,0.0
2012-03-01,0.141622739927467,0.5,0.13103620066706212,0.3923991659370603,0.004806554118782718,79.56953719071679,0.0
2012-03-02,0.4536094057875446,23.998504358882247,0.29009259221107536,0.8636835021605799,0.14181151346767756,133.60505902238503,0.00022685190517674538
2012-03-03,0.7288135593220341,33.2,0.12152567436771762,1.7749036947879318,0.576271186440678,737.3689010521305,3.7321267717113036e-05
2012-03-04,0.4068524609978675,45.30030108362739,0.12306936082293608,2.7654893476220335,0.27299334352094073,699.5643161045282,0.0
2012-03-05,,61.5002987820384,0.12135965606472636,3.7616213588986254,,738.7515927678572,0.0
2012-03-06,2.3818181818181823,83.30000000000001,0.12133916743464983,4.760737699067796,1.3636363636363635,746.5874017187255,0.0
2012-03-07,0.5768978109025426,117.89280254671189,0.13698615178471743,3.7989386354965062,0.2639084627949379,180.63622311321546,0.010807567209334812
